path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript|reference_speaker|speaker_similarity
./fake/en/VoXtream2/dorothy_and_wizard_oz_04_f000096.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_04_f000096.wav|en|True|10.000|unknown|VoXtream2|VoXtream|Never mind your hunger, interrupted the Prince. I shall order you destroyed in a few minutes, so you will have no need to ruin our pretty melon vines and berry bushes.|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_19_f000044.wav|0.6756
./fake/en/VoXtream2/northandsouth_45_f000059.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_45_f000059.wav|en|True|8.320|unknown|VoXtream2|VoXtream|and just what she herself had been wishing for Margaret, as giving her the very change which she required, after all the anxious time she had had.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_13_f000126.wav|0.7796
./fake/en/VoXtream2/silent_bullet_02_f000180.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_02_f000180.wav|en|True|9.200|unknown|VoXtream2|VoXtream|Nothing to say  yet, he replied laconically. But if you could tell me anything about that note Parker received Id thank you.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_26_f000034.wav|0.7529
./fake/en/VoXtream2/skyisland_04_baum_64kb_f000046.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_04_baum_64kb_f000046.wav|en|True|3.360|unknown|VoXtream2|VoXtream|and his big body hid all that was just underneath them.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_08_leinster_64kb_f000029.wav|0.5083
./fake/en/VoXtream2/silent_bullet_07_f000247.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_07_f000247.wav|en|True|7.680|unknown|VoXtream2|VoXtream|I noted that the window was simply a large pane of wireglass set in the wall for the purpose of admitting light in the daytime from the hall outside.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000072.wav|0.1125
./fake/en/VoXtream2/northandsouth_20_f000106.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_20_f000106.wav|en|True|8.480|unknown|VoXtream2|VoXtream|so as to make a long sweeping line from the summit, where the light caught on the glossy raven hair, to the smooth ivory tip of the shoulder|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_18_f000053.wav|0.7588
./fake/en/VoXtream2/wives_and_daughters_60_f000257.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000257.wav|en|True|8.480|unknown|VoXtream2|VoXtream|Oh, you dear little messenger of good news! There was one of the heathen deities in Mangnall's Questions whose office it was to bring news.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_23_f000028.wav|0.6748
./fake/en/VoXtream2/ozma_of_oz_13_f000003.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_13_f000003.wav|en|True|8.640|unknown|VoXtream2|VoXtream|In a moment the King returned to his throne and relighted his pipe, and the rest of the little band of adventurers settled themselves for another long wait.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000463.wav|0.8165
./fake/en/VoXtream2/jane_eyre_23_f000158.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_23_f000158.wav|en|True|3.520|unknown|VoXtream2|VoXtream|You play a farce, which I merely laugh at.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_25_f000062.wav|0.4382
./fake/en/VoXtream2/wives_and_daughters_52_f000180.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_52_f000180.wav|en|True|4.960|unknown|VoXtream2|VoXtream|Indeed! I should not have fancied he had liked the engagement so much.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_04_leinster_64kb_f000179.wav|0.7855
./fake/en/VoXtream2/emerald_city_of_oz_14_f000060.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_14_f000060.wav|en|True|13.760|unknown|VoXtream2|VoXtream|Then, lo and behold! the handkerchiefs became tiny tents, and as the travelers looked at them the tents grew bigger and bigger until in a few minutes each one was large enough to contain the entire party.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_04_f000132.wav|0.8052
./fake/en/VoXtream2/wives_and_daughters_42_f000165.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_42_f000165.wav|en|True|4.480|unknown|VoXtream2|VoXtream|but Missis Gibson was not one to notice slight shades or differences in manner.|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_03_f000018.wav|0.6233
./fake/en/VoXtream2/jane_eyre_25_f000223.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_25_f000223.wav|en|True|9.440|unknown|VoXtream2|VoXtream|The creature of an overstimulated brain that is certain. I must be careful of you, my treasure nerves like yours were not made for rough handling.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_16_f000149.wav|0.7755
./fake/en/VoXtream2/northandsouth_46_f000103.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_46_f000103.wav|en|True|2.880|unknown|VoXtream2|VoXtream|Perhaps so. I dont analyse my feelings.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_04_leinster_64kb_f000147.wav|0.2903
./fake/en/VoXtream2/jane_eyre_07_f000076.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_07_f000076.wav|en|True|13.520|unknown|VoXtream2|VoXtream|How is this? I looked over the regulations, and I find no such meal as lunch mentioned. Who introduced this innovation? and by what authority?|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_04_f000181.wav|0.6748
./fake/en/VoXtream2/northandsouth_08_f000110.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_08_f000110.wav|en|True|2.640|unknown|VoXtream2|VoXtream|They even went the length of questioning her back again|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_13_f000283.wav|0.3611
./fake/en/VoXtream2/wives_and_daughters_53_f000130.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_53_f000130.wav|en|True|6.720|unknown|VoXtream2|VoXtream|Suddenly, through this quiet, there came a ring at the frontdoor bell that sounded, and went on sounding,|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_23_f000064.wav|0.6854
./fake/en/VoXtream2/the_sea_fairies_17_f000059.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_17_f000059.wav|en|True|8.000|unknown|VoXtream2|VoXtream|A weapon, ma'am? said Captain Bill, and then he took a jackknife from his coat pocket and opened the big blade, afterward handing it to the queen.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_09_f000133.wav|0.6997
./fake/en/VoXtream2/northandsouth_39_f000039.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_39_f000039.wav|en|True|9.520|unknown|VoXtream2|VoXtream|But, to be sure, I may not see him he keeps out of our way evidently. That would be worse than all. And yet no wonder that he avoids me, believing what he must about me.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_08_f000087.wav|0.7706
./fake/en/VoXtream2/wives_and_daughters_41_f000005.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_41_f000005.wav|en|True|6.960|unknown|VoXtream2|VoXtream|Lady Harriet charming and devoted to her old governess, Lord Cumnor just like his dear usual hearty self|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_05_f000015.wav|0.7421
./fake/en/VoXtream2/skyisland_14_baum_64kb_f000043.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_14_baum_64kb_f000043.wav|en|True|9.520|unknown|VoXtream2|VoXtream|Your folks ought to treat you with great respect, as Trot says. Oh no, responded Tourmaline quickly. That would indeed be very wrong.|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_09_f000092.wav|0.6663
./fake/en/VoXtream2/wives_and_daughters_14_f000070.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_14_f000070.wav|en|True|7.200|unknown|VoXtream2|VoXtream|I can talk to one of my father's labourers with pleasure, while with a man like that underbred fop I am all over thorns and nettles.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_12_leinster_64kb_f000193.wav|0.6776
./fake/en/VoXtream2/poisoned_pen_05_f000078.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_05_f000078.wav|en|True|8.400|unknown|VoXtream2|VoXtream|But when we produced the London fingerprints which tallied with the New York fingerprints which we had made  believe it or not, but it is a fact,|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_10_f000001.wav|0.7152
./fake/en/VoXtream2/northandsouth_06_f000052.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_06_f000052.wav|en|True|10.800|unknown|VoXtream2|VoXtream|nigh at hand, but not seen, and catching ever, at his quick turns, glimpses of the lights of the city coming up out of the depths of the river.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_41_f000199.wav|0.7075
./fake/en/VoXtream2/skyisland_02_baum_64kb_f000050.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_02_baum_64kb_f000050.wav|en|True|9.040|unknown|VoXtream2|VoXtream|I was awful scared at first, but I held on tight to the handle, and it didn't pull very much, either. I was going pretty fast,|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_14_f000180.wav|0.7534
./fake/en/VoXtream2/emerald_city_of_oz_23_f000068.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_23_f000068.wav|en|True|2.320|unknown|VoXtream2|VoXtream|I've been to his castle before.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_09_f000002.wav|0.2083
./fake/en/VoXtream2/jane_eyre_37_f000439.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_37_f000439.wav|en|True|4.640|unknown|VoXtream2|VoXtream|The coincidence struck me as too awful and inexplicable to be communicated or discussed.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000162.wav|0.6489
./fake/en/VoXtream2/emerald_city_of_oz_16_f000092.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_16_f000092.wav|en|True|6.800|unknown|VoXtream2|VoXtream|It's all the same, declared the King. You are free you and your companions and may go wherever you like.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_52_f000217.wav|0.2772
./fake/en/VoXtream2/midnight_passenger_04_f000051.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_04_f000051.wav|en|True|5.920|unknown|VoXtream2|VoXtream|He has his old crime to cover up, his only daughter to shield, his vast plans to further.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_19_f000006.wav|0.6935
./fake/en/VoXtream2/ozma_of_oz_18_f000032.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_18_f000032.wav|en|True|11.280|unknown|VoXtream2|VoXtream|Sadly they returned to the throne room, where the King, seeing that they had met with failure, jeered at Dorothy, saying You do not know how to use my belt, so it is of no use to you.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_01_f000071.wav|0.7697
./fake/en/VoXtream2/jane_eyre_28_f000018.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000018.wav|en|True|6.480|unknown|VoXtream2|VoXtream|I have no relative but the universal mother, Nature I will seek her breast and ask repose.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_13_f000102.wav|0.7343
./fake/en/VoXtream2/ozma_of_oz_01_f000033.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_01_f000033.wav|en|True|7.920|unknown|VoXtream2|VoXtream|Of course we'll have to stay in the cabin, she said to Uncle Henry and the other passengers, and keep as quiet as possible until the storm is over.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_10_f000317.wav|0.7222
./fake/en/VoXtream2/jane_eyre_19_f000023.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_19_f000023.wav|en|True|1.360|unknown|VoXtream2|VoXtream|I am not sick.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_39_f000024.wav|-0.0525
./fake/en/VoXtream2/skyisland_07_baum_64kb_f000061.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_07_baum_64kb_f000061.wav|en|True|8.560|unknown|VoXtream2|VoXtream|Then when the Boolooroo or the Queen or any of the Snubnosed Princesses call for a drink, you can carry it to them and it will be sure to suit them.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_10_f000110.wav|0.7089
./fake/en/VoXtream2/skyisland_26_baum_64kb_f000033.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_26_baum_64kb_f000033.wav|en|True|2.880|unknown|VoXtream2|VoXtream|having reigned more than his three hundred years.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000365.wav|0.2573
./fake/en/VoXtream2/piratesofersatz_09_leinster_64kb_f000101.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_09_leinster_64kb_f000101.wav|en|True|7.200|unknown|VoXtream2|VoXtream|and he counted on them to make all his actions as benevolent to everybody concerned as his intentions had been, and were.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_07_f000066.wav|0.6625
./fake/en/VoXtream2/jane_eyre_04_f000226.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_04_f000226.wav|en|True|2.240|unknown|VoXtream2|VoXtream|How dare you affirm that, Jane Eyre?|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000083.wav|0.6738
./fake/en/VoXtream2/wives_and_daughters_51_f000054.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_51_f000054.wav|en|True|6.160|unknown|VoXtream2|VoXtream|Yes! but I love you better than Roger I've often told Molly so.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_25_f000078.wav|0.7540
./fake/en/VoXtream2/poisoned_pen_12_f000365.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000365.wav|en|True|9.120|unknown|VoXtream2|VoXtream|If with an enlarging lantern the image of this faked picture is thrown on the paper like a lantern slide, and if the right hand side is a little further away than the left,|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_07_f000011.wav|0.1322
./fake/en/VoXtream2/jane_eyre_21_f000463.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000463.wav|en|True|10.000|unknown|VoXtream2|VoXtream|There was stretched Sarah Reed's once robust and active frame, rigid and still her eye of flint was covered with its cold lid|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_06_baum_64kb_f000045.wav|0.6713
./fake/en/VoXtream2/piratesofersatz_02_leinster_64kb_f000005.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_02_leinster_64kb_f000005.wav|en|True|3.760|unknown|VoXtream2|VoXtream|and the places where stunpistols had stung him soothed by ointments.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_45_f000009.wav|0.7318
./fake/en/VoXtream2/wives_and_daughters_36_f000061.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_36_f000061.wav|en|True|3.680|unknown|VoXtream2|VoXtream|and was excessively angry both with Cynthia and her mother|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_16_f000071.wav|0.6590
./fake/en/VoXtream2/northandsouth_52_f000066.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_52_f000066.wav|en|True|5.440|unknown|VoXtream2|VoXtream|No! Vanity you did not. You may have worn sister roses very probably.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_10_f000317.wav|0.7253
./fake/en/VoXtream2/jane_eyre_28_f000363.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000363.wav|en|True|7.440|unknown|VoXtream2|VoXtream|If I were a masterless and stray dog, I know that you would not turn me from your hearth tonight as it is, I really have no fear.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_19_f000031.wav|0.8087
./fake/en/VoXtream2/dorothy_and_wizard_oz_02_f000056.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_02_f000056.wav|en|True|7.280|unknown|VoXtream2|VoXtream|These spires were like great spearpoints, and if they tumbled upon one of them they were likely to suffer serious injury.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_50_f000095.wav|-0.0963
./fake/en/VoXtream2/the_master_key_12_f000053.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_12_f000053.wav|en|True|2.160|unknown|VoXtream2|VoXtream|The President bowed gravely.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_08_f000080.wav|0.1195
./fake/en/VoXtream2/wives_and_daughters_24_f000049.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_24_f000049.wav|en|True|4.640|unknown|VoXtream2|VoXtream|I quite agree with you, mamma, said Cynthia, turning round to take Molly's hand.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_43_f000088.wav|0.7094
